timestamp,op,hi,lo,cl,volume
2021-12-01 03:36:00+00:00,57094.5,57094.5,57094.0,57094.0,4.775
2021-12-01 03:37:00+00:00,57094.0,57109.0,57079.0,57095.5,22.577
2021-12-01 03:38:00+00:00,57095.5,57172.5,57095.5,57171.0,13.845
2021-12-01 03:39:00+00:00,57171.0,57286.5,57171.0,57284.5,72.177
2021-12-01 03:40:00+00:00,57284.5,57354.0,57263.0,57354.0,44.183
2021-12-01 03:41:00+00:00,57354.0,57477.0,57353.5,57384.5,75.886
2021-12-01 03:42:00+00:00,57384.5,57427.0,57384.5,57400.5,45.752
2021-12-01 03:43:00+00:00,57400.5,57400.5,57380.5,57380.5,11.63
2021-12-01 03:44:00+00:00,57380.5,57381.0,57304.0,57304.0,33.189
2021-12-01 03:45:00+00:00,57304.0,57304.5,57241.0,57257.0,8.575
2021-12-01 03:46:00+00:00,57257.0,57257.5,57182.0,57182.0,14.193
2021-12-01 03:47:00+00:00,57182.0,57213.0,57160.0,57160.0,30.051
2021-12-01 03:48:00+00:00,57160.0,57232.0,57156.5,57209.0,31.929
2021-12-01 03:49:00+00:00,57209.0,57282.5,57190.0,57263.5,17.037
2021-12-01 03:50:00+00:00,57263.5,57263.5,57262.5,57263.0,3.286
2021-12-01 03:51:00+00:00,57263.0,57286.0,57262.5,57286.0,6.583
2021-12-01 03:52:00+00:00,57286.0,57318.5,57286.0,57318.5,7.67
2021-12-01 03:53:00+00:00,57318.5,57350.0,57318.0,57350.0,6.342
2021-12-01 03:54:00+00:00,57350.0,57350.0,57301.5,57301.5,4.716
2021-12-01 03:55:00+00:00,57301.5,57305.0,57301.5,57305.0,10.5
2021-12-01 03:56:00+00:00,57305.0,57305.0,57304.5,57305.0,10.18
2021-12-01 03:57:00+00:00,57305.0,57365.5,57305.0,57353.0,41.373
2021-12-01 03:58:00+00:00,57353.0,57375.0,57339.5,57375.0,16.79
2021-12-01 03:59:00+00:00,57375.0,57424.0,57374.5,57424.0,9.5
2021-12-01 04:00:00+00:00,57424.0,57424.0,57400.0,57411.5,35.832
2021-12-01 04:01:00+00:00,57411.5,57411.5,57385.0,57395.5,9.297
2021-12-01 04:02:00+00:00,57395.5,57454.0,57395.5,57434.5,17.74
2021-12-01 04:03:00+00:00,57434.5,57435.0,57356.5,57377.0,24.103
2021-12-01 04:04:00+00:00,57377.0,57377.0,57300.0,57300.0,13.207
2021-12-01 04:05:00+00:00,57300.0,57343.0,57300.0,57342.5,2.438
2021-12-01 04:06:00+00:00,57342.5,57343.0,57327.0,57327.0,2.796
2021-12-01 04:07:00+00:00,57327.0,57327.5,57327.0,57327.0,8.352
2021-12-01 04:08:00+00:00,57327.0,57344.0,57327.0,57343.5,14.48
2021-12-01 04:09:00+00:00,57343.5,57343.5,57327.5,57327.5,1.857
2021-12-01 04:10:00+00:00,57327.5,57328.0,57327.5,57328.0,4.16
2021-12-01 04:11:00+00:00,57328.0,57428.0,57327.5,57404.0,21.528
2021-12-01 04:12:00+00:00,57404.0,57404.0,57375.0,57393.5,8.475
2021-12-01 04:13:00+00:00,57393.5,57393.5,57375.0,57375.0,3.469
2021-12-01 04:14:00+00:00,57375.0,57375.5,57340.0,57340.0,5.824
2021-12-01 04:15:00+00:00,57340.0,57340.5,57339.5,57339.5,2.262
2021-12-01 04:16:00+00:00,57339.5,57340.0,57332.0,57332.0,1.151
2021-12-01 04:17:00+00:00,57332.0,57332.5,57256.0,57256.0,10.428
2021-12-01 04:18:00+00:00,57256.0,57256.0,57230.5,57251.5,12.645
2021-12-01 04:19:00+00:00,57251.5,57282.0,57251.0,57282.0,6.728
2021-12-01 04:20:00+00:00,57282.0,57282.0,57257.0,57257.0,7.637
2021-12-01 04:21:00+00:00,57257.0,57257.0,57233.0,57233.5,15.16
2021-12-01 04:22:00+00:00,57233.5,57249.5,57233.5,57249.0,5.159
2021-12-01 04:23:00+00:00,57249.0,57249.5,57239.5,57239.5,2.078
2021-12-01 04:24:00+00:00,57239.5,57248.0,57187.0,57248.0,41.399
2021-12-01 04:25:00+00:00,57248.0,57248.0,57214.0,57214.5,11.665
2021-12-01 04:26:00+00:00,57214.5,57229.5,57214.0,57218.5,10.365
2021-12-01 04:27:00+00:00,57218.5,57219.0,57197.5,57197.5,4.693
2021-12-01 04:28:00+00:00,57197.5,57224.5,57197.5,57223.5,5.706
2021-12-01 04:29:00+00:00,57223.5,57223.5,57223.0,57223.5,10.502
2021-12-01 04:30:00+00:00,57223.5,57256.0,57210.5,57256.0,8.146
2021-12-01 04:31:00+00:00,57256.0,57256.0,57241.5,57241.5,7.703
2021-12-01 04:32:00+00:00,57241.5,57275.0,57241.5,57275.0,5.931
2021-12-01 04:33:00+00:00,57275.0,57275.0,57223.0,57223.0,3.896
2021-12-01 04:34:00+00:00,57223.0,57223.5,57188.5,57188.5,14.002
2021-12-01 04:35:00+00:00,57188.5,57211.5,57188.5,57190.5,14.856
2021-12-01 04:36:00+00:00,57190.5,57218.0,57190.0,57217.5,4.041
2021-12-01 04:37:00+00:00,57217.5,57244.0,57217.5,57243.5,10.308
2021-12-01 04:38:00+00:00,57243.5,57244.0,57211.5,57211.5,14.62
2021-12-01 04:39:00+00:00,57211.5,57242.5,57211.5,57242.5,2.361
2021-12-01 04:40:00+00:00,57242.5,57255.5,57242.0,57255.5,3.966
2021-12-01 04:41:00+00:00,57255.5,57258.5,57255.5,57258.0,3.486
2021-12-01 04:42:00+00:00,57258.0,57258.0,57230.0,57230.0,6.875
2021-12-01 04:43:00+00:00,57230.0,57230.5,57230.0,57230.5,0.88
2021-12-01 04:44:00+00:00,57230.5,57230.5,57211.0,57211.5,11.673
2021-12-01 04:45:00+00:00,57211.5,57211.5,57034.0,57100.5,113.309
2021-12-01 04:46:00+00:00,57100.5,57100.5,57075.5,57076.0,28.347
2021-12-01 04:47:00+00:00,57076.0,57076.0,57033.0,57048.0,26.879
2021-12-01 04:48:00+00:00,57048.0,57080.5,57047.5,57080.5,20.888
2021-12-01 04:49:00+00:00,57080.5,57121.0,57080.0,57103.0,6.222
2021-12-01 04:50:00+00:00,57103.0,57120.5,57102.5,57120.5,4.643
2021-12-01 04:51:00+00:00,57120.5,57128.0,57120.5,57127.5,4.856
2021-12-01 04:52:00+00:00,57127.5,57128.0,57120.5,57120.5,4.334
2021-12-01 04:53:00+00:00,57120.5,57142.0,57120.5,57142.0,2.035
2021-12-01 04:54:00+00:00,57142.0,57159.0,57141.5,57159.0,12.928
2021-12-01 04:55:00+00:00,57159.0,57159.0,57141.5,57142.0,9.517
2021-12-01 04:56:00+00:00,57142.0,57159.0,57141.5,57158.5,9.1
2021-12-01 04:57:00+00:00,57158.5,57159.0,57158.5,57159.0,3.395
2021-12-01 04:58:00+00:00,57159.0,57174.5,57150.5,57150.5,21.465
2021-12-01 04:59:00+00:00,57150.5,57151.0,57120.5,57120.5,6.958
2021-12-01 05:00:00+00:00,57120.5,57167.5,57120.5,57128.0,48.493
2021-12-01 05:01:00+00:00,57128.0,57128.5,57093.0,57093.0,3.795
2021-12-01 05:02:00+00:00,57093.0,57096.5,57070.0,57070.0,23.073
2021-12-01 05:03:00+00:00,57070.0,57070.0,57056.5,57056.5,6.141
2021-12-01 05:04:00+00:00,57056.5,57057.0,57056.0,57056.5,2.698
2021-12-01 05:05:00+00:00,57056.5,57071.0,57050.0,57050.0,20.019
2021-12-01 05:06:00+00:00,57050.0,57050.0,57009.5,57036.5,14.578
2021-12-01 05:07:00+00:00,57036.5,57036.5,57036.0,57036.5,11.058
2021-12-01 05:08:00+00:00,57036.5,57047.5,57036.0,57047.0,7.895
2021-12-01 05:09:00+00:00,57047.0,57089.0,57047.0,57089.0,7.838
2021-12-01 05:10:00+00:00,57089.0,57107.0,57088.5,57107.0,8.857
2021-12-01 05:11:00+00:00,57107.0,57141.0,57106.5,57141.0,5.726
2021-12-01 05:12:00+00:00,57141.0,57141.0,57100.0,57100.0,17.613
2021-12-01 05:13:00+00:00,57100.0,57100.5,57055.5,57055.5,19.7
2021-12-01 05:14:00+00:00,57055.5,57056.0,57039.0,57039.0,12.089
2021-12-01 05:15:00+00:00,57039.0,57054.0,57039.0,57040.0,22.721
2021-12-01 05:16:00+00:00,57040.0,57040.5,56951.5,56959.5,48.159
2021-12-01 05:17:00+00:00,56959.5,56979.0,56959.0,56979.0,16.875
2021-12-01 05:18:00+00:00,56979.0,56995.0,56978.5,56995.0,21.904
2021-12-01 05:19:00+00:00,56995.0,56995.0,56950.0,56950.0,23.996
2021-12-01 05:20:00+00:00,56950.0,56950.5,56950.0,56950.5,12.059
2021-12-01 05:21:00+00:00,56950.5,57015.0,56900.0,57015.0,59.967
2021-12-01 05:22:00+00:00,57015.0,57015.0,56981.5,56995.5,34.188
2021-12-01 05:23:00+00:00,56995.5,57045.5,56995.5,57024.0,25.696
2021-12-01 05:24:00+00:00,57024.0,57029.5,57022.0,57022.0,22.388
2021-12-01 05:25:00+00:00,57022.0,57022.0,56981.5,56997.5,35.075
2021-12-01 05:26:00+00:00,56997.5,56997.5,56981.5,56982.0,11.533
2021-12-01 05:27:00+00:00,56982.0,56982.0,56957.0,56957.0,6.072
2021-12-01 05:28:00+00:00,56957.0,56957.5,56955.5,56955.5,3.063
2021-12-01 05:29:00+00:00,56955.5,56956.0,56955.5,56955.5,2.45
2021-12-01 05:30:00+00:00,56955.5,56956.0,56900.0,56900.0,25.14
2021-12-01 05:31:00+00:00,56900.0,56900.5,56858.0,56881.5,21.5
2021-12-01 05:32:00+00:00,56881.5,56882.0,56880.0,56880.0,14.13
2021-12-01 05:33:00+00:00,56880.0,56882.0,56880.0,56882.0,7.63
2021-12-01 05:34:00+00:00,56882.0,56924.0,56881.5,56923.5,16.911
2021-12-01 05:35:00+00:00,56923.5,56924.0,56903.5,56904.0,7.172
2021-12-01 05:36:00+00:00,56904.0,56904.0,56903.5,56903.5,0.974
2021-12-01 05:37:00+00:00,56903.5,56904.0,56903.5,56903.5,3.1
2021-12-01 05:38:00+00:00,56903.5,56927.0,56903.5,56927.0,8.05
